HIST3H2A	5.351297719141769
AC079949.1	3.2651894448498453
TERT	2.6844118024329036
RP11-124N14.3	2.50113000698747
RP11-269F19.2	2.464967193648974
HIST1H2BE	2.301054673148755
MIR3648	2.150133807168564
RP5-940J5.9	2.1411768272914555
XIST	2.102196915868212
KCNA1	2.0709550155610614
BCL2A1	2.027150243203557
METTL7B	1.9524022659288536
AL161626.1	1.932852950217576
ELFN1	1.9108139543960123
MIR663A	1.8699910917891245
IGFBP3	1.869575746997624
SH3TC1	1.8190114252669096
MEG3	1.7979178336205437
RELN	1.7667908871105256
HGF	1.7135711125523758
GPC3	1.7028854669040483
RP11-661A12.7	1.6490971368998788
CYP4F11	1.648968249645265
KIAA1199	1.6391228738786814
KREMEN2	1.637928226422578
TMEM200A	1.6356393572970422
PCDH7	1.6319771428515786
HIST1H3C	1.6283727786348403
SORCS1	1.614528990287626
PHLDA2	1.6036997091611354
ESM1	1.5744856337435391
CHRNA9	1.5597069989366048
WNT7A	1.5524500487945656
FGD5	1.5389533468030636
SVEP1	1.536354220327869
COL18A1	1.5173096698064588
NBEAP1	1.5092601709902342
POSTN	1.4738883498759194
AC112721.2	1.448285420255668
ALDH1A1	1.4369873967067432
KRTAP2-3	1.4118092054320923
EPHA4	1.4006031076672618
COL6A3	1.393626594963094
PGBD5	1.3655923774046426
MMP9	1.364332389602991
BMP6	1.3630971366623277
APOA1	1.3620056657361748
APOB	1.3590709274944497
MME	1.3583074850954264
GFPT2	1.3523309501758565
RGS4	1.3468997228039217
CCL20	1.3341191292963723
MRPL12	1.33066176442434
DOK5	1.3159043666877577
RP11-402L6.1	1.2848973242432875
MIF	1.2763172245714902
SPRY4	1.2560238342510277
EEF1A1P16	1.249934152268449
MAST4	1.2392464515053174
PDGFRA	1.2345062359780876
COL1A2	1.2206273562420902
TF	1.1948050137936976
PTPRE	1.1932002263771464
RNY1	1.1930534126646537
LINC00910	1.180712778218045
HIST1H1B	1.1794412748885643
GRIN2C	1.1782835616953855
SLC16A3	1.155601215346418
SYT12	1.1474644471195972
IL27RA	1.1454632497375403
PTX3	1.1358491549422365
FGG	1.1332894480339102
ITGA2	1.114070951954984
EFNB1	1.1137678504496566
ITIH2	1.1097693430468374
TRAF1	1.1089499439547004
ALB	1.1069951387988792
RP11-318K12.1	1.0909789024942933
RNU2-48P	1.0878172010616922
ARC	1.0738959685265177
BIRC3	1.0710819656061612
MASP1	1.0687455725246409
FGB	1.060996779906062
BAI1	1.0607808565831742
SLC35E4	1.058077985457622
BBC3	1.0493760317035272
PRR7	1.0476479275504518
CCL2	1.0468547216797162
CXXC5	1.0374078700378566
MICALCL	1.0363281615426163
AMBP	1.033827062598243
IL11	1.0310695252449114
PCOLCE	1.0279684221693255
A2M	1.0231734887614623
RAPH1	1.0212862965061922
RASGEF1C	0.9959091376827568
PLXNA2	0.9869724523668244
SH2B3	0.9858101282578644
TENM4	0.9846032129822078
ISG15	0.9827934427240064
ITGB8	0.9822897678816968
BTG2	0.9792564707407094
PLAU	0.9755967384998258
LBH	0.9734468180645603
FAS	0.9714838443658664
IL8	0.9675832898988638
EGFR	0.966615611569396
CORO2B	0.9642785887421508
ARHGAP31	0.959583153955442
HOXB3	0.9561366997106672
ACER2	0.9548287882110024
SVILP1	0.9515479759150732
PDLIM4	0.9467519940591697
SLC20A1	0.9355293008344516
ABCA1	0.9343995800992364
NTS	0.9302497382657824
WWTR1	0.9273214499744684
FHL2	0.9255621593193326
CHST2	0.9184614516987178
AFP	0.9177722494071038
RP11-363E7.4	0.917381547830224
ANTXR2	0.917111037871028
FBXO32	0.915070522847082
FAM19A5	0.9150017923570782
ANKRD30BL	0.9141595569166004
CYP51A1	0.9104430253709704
TMEM194B	0.9085706018823568
PDZRN3	0.8930171916790794
SCG5	0.8916410204514794
LEF1	0.890151036314382
MAML2	0.8884913873924929
TNFRSF10D	0.886330613063089
LPAR1	0.8835758903446588
RELB	0.8800347224947397
COL6A1	0.8789001574355518
LRFN4	0.87770709290678
RIN1	0.8763033534228764
IGFBP5	0.8727816396140335
SERTAD1	0.8699060699211482
FOXD1	0.8692530924016211
PDE4DIP	0.8647051941828279
NFKBIE	0.8631435505171441
IL1R1	0.857852824442956
NIPAL1	0.857849540868497
RP11-416I2.1	0.8561627911937862
C19orf33	0.8555410488676154
FGF5	0.8531039756066817
GPR116	0.8529775487963173
MDFI	0.8490402795625857
CTC-529P8.1	0.8471806588273108
NHSL2	0.8453348208382154
RNU6ATAC	0.8393178562231292
COL1A1	0.8359986740509124
METRNL	0.8359078680171801
NT5E	0.8344595308711634
CBFB	0.823133235827164
SBNO2	0.8149990022707015
NID2	0.8143037988216768
NES	0.81303526984094
VGF	0.8102698337131591
RP1-228H13.5	0.8101293917338581
JUNB	0.809853207202819
RNA5-8SP2	0.8088908739554364
AC003092.1	0.8039283477507176
PRSS23	0.8035348229105658
TRIM9	0.802659198929543
COL22A1	0.8026234171639944
RP11-64D22.2	0.7991527756381296
TMC6	0.7970281171278052
MAFF	0.7939854158862457
IFNGR2	0.7922799701425756
SLC9A1	0.7912342399832246
CTD-2091N23.1	0.7908042106308284
INF2	0.788734848708928
TNFAIP3	0.7880681988832131
EREG	0.7876662093143237
CATSPER1	0.7850547226725699
CDKN1A	0.7831192514139342
ZNF853	0.7828233225916879
CD274	0.778120507047604
ZFP69B	0.7742856175493571
RBM38	0.7741723229908974
NLRP3	0.7739353498206437
SYP	0.7730078266210396
TGFA	0.7727905935727077
PEG10	0.771998574395152
C11orf31	0.771050112932494
AB019441.29	0.7709492981245665
PLK3	0.7698290519731805
STC2	0.7696126085282269
C3AR1	0.7684157498975435
NAV3	0.764332209429117
TMOD1	0.7631801771704606
MT2A	0.7610875610628952
GVINP1	0.7574626019283522
S1PR3	0.7556262258650988
ARHGAP22	0.7525917339668587
ST3GAL1	0.7524456717690797
OSBP2	0.7507305020929901
CACNA1C	0.7493942173178171
GPR3	0.7492933578250575
RP5-1028K7.2	0.7484816357132279
IL24	0.7483650991538018
MZT2B	0.7433966675063404
BLID	0.7428576144342345
MARCKS	0.7424170520513194
FGA	0.7398155363903421
RP11-54A9.1	0.7361551408765232
LINC00707	0.7348295741317128
KCNQ3	0.7347587527282163
PAPL	0.7339430439001867
ZNHIT2	0.7316886872617948
CHST3	0.7306461856189373
ANKRD20A11P	0.7286389316177706
SPHK1	0.7250396982857457
HMGA2	0.7226193856473565
NKX2-5	0.7225866465262624
FAM83H	0.7206120427964802
RP11-274H2.5	0.7199181646445021
PRTG	0.7196686190825745
F12	0.7177128792986758
GFRA1	0.7167202601676231
EEF1A1P12	0.7139935702260987
DCLK1	0.7117033903076907
SNORD3C	0.7098449417429745
SEMA5A	0.7093510468862342
SEMA7A	0.7064940297285935
SUSD4	0.7061476392187311
PITX1	0.7049281904066935
SCARF2	0.7044716997004264
DUSP5	0.7033843499349115
SLC9A3R2	0.7029694125386077
ADRB2	0.7024361478409736
MZT2A	0.7009307560271218
HHIP	0.7008328719457136
ASPHD1	0.6992789183628718
ITPRIP	0.6977173929567182
MDM2	0.6971323460132323
KCTD5	0.6963719071253799
SPATA2L	0.6963342362968284
CCDC124	0.6950066682311454
RP11-445P17.8	0.6917830735672547
NR2F2-AS1	0.6909513779891716
NDUFS7	0.6881219510093611
METRN	0.6878530759744313
SERPINE1	0.6863756401914384
SKI	0.685200054588885
KDM7A	0.682750536515593
IL1RAP	0.6818302524574973
ZNF703	0.6802612251891421
DMBT1	0.6799790010600586
IFFO1	0.6796939117941186
C9orf16	0.6792094052681302
KIF26A	0.677949408131294
KBTBD11	0.6764963924389018
PDE9A	0.6755158146882723
COL3A1	0.6749616830559553
RP11-1281K21.1	0.6739388259252038
FSCN1	0.6718926802467827
WT1	0.6715150751555942
CACNA1H	0.6669933351765696
RP11-460N11.3	0.6664978894738841
SLCO4A1	0.6655316502244765
CD82	0.6649423373499258
NEDD4L	0.664604079696583
ARMC5	0.6642193703375548
SCARNA2	0.6635741950630851
NR4A1	0.6619888611878757
SCAND1	0.6617931800656223
GJB3	0.6611555609735063
RNU5A-8P	0.660797369783181
JAZF1	0.660664335812971
RP11-58E21.3	0.6602560464068385
SERPINA1	0.6582323948805862
DCN	0.6576460769090456
KIF1A	0.6564233399969864
ARAP2	0.6563356214063082
ST3GAL5	0.655744812891484
RP11-221J22.1	0.6552684232565833
RIMS1	0.6552210141555608
SNX22	0.6544399890966828
TOR4A	0.6515634310770759
CLDN1	0.651466167098907
NLRP10	0.6510180546400995
PLXNB2	0.6501863022562949
CEP170B	0.6500830287697823
CRIP2	0.64804709895728
NAT8L	0.6478346963973383
ENC1	0.6468322626930669
ADAMTS17	0.6463393646020241
IGFBP4	0.6454662344542348
RASGRF1	0.6445505605796658
COL6A2	0.6434718417906115
AKAP12	0.6434037858391226
OLFM2	0.6430059410601675
PHLDA1	0.6427504834833834
PLCZ1	0.6413491362690447
RFTN1	0.6400163285217171
MFSD2A	0.6377180507766965
FAM196B	0.6372647775358345
EBF3	0.6367165590601318
RN7SKP11	0.6341146404110246
TRIB2	0.6331675879932024
JOSD2	0.6306528693365492
GPSM1	0.6304667230375367
KITLG	0.6294183498443582
PDGFRB	0.6275998932211039
CACNA2D4	0.6274331593463597
LINC00941	0.6258023010757477
LAMB3	0.6254429976101185
RP6-91H8.3	0.6254231911498467
PROX1	0.6233963741702186
CAMK2N2	0.6225260064954834
ALPL	0.6215985692813464
CCDC85B	0.6200158778087664
UCHL1	0.6199754308530269
RP11-30P6.6	0.619939678388649
DUSP9	0.6197670810196684
RP11-255G12.3	0.6187227073719697
ABCB9	0.618666540481792
SNORA7B	0.6160147742823567
TIMP1	0.6148780093934672
SLC7A5	0.6148691281544314
TMEM154	0.6148310879232473
SNORD13	0.6147176265044234
VGLL3	0.6128593552081221
SEC24D	0.6128006180083977
SNORA49	0.6123629032399317
SDK2	0.6122570257082367
LIF	0.6117538484577411
RP11-417J8.6	0.6105808638484888
CD83	0.6088861920201739
CEBPB	0.6078151554681012
EPHA2	0.6049502972032882
TMEM2	0.6039518333623488
EMP1	0.6038761737955212
CMIP	0.60257211974617
LRP5	0.6021803997993791
INSC	0.6020639538183316
TBX3	0.6008755877447491
DPYSL4	0.6004682885438479
DENND2C	0.5994779692092242
PRKCD	0.5990961734146578
IL18R1	0.5990851405926321
GLRX	0.5985639400417068
MIR29A	0.5979345222686806
CAPN15	0.5971283809415331
TMEM243	0.5970837773815428
SHROOM3	0.5953330799814315
IRF8	0.5942464590375726
IFFO2	0.594125449631188
PALD1	0.5940255859188339
THBS1	0.5934261915272249
NME3	0.5926290623421119
DPM3	0.5911328944265811
EEF1A1P4	0.5910585875203694
FOSL1	0.5909947767485431
RP11-785H5.1	0.5903647157132338
LINC01021	0.5903544993737537
IGFBP7	0.588605581519289
ROR2	0.5867475459024455
LUM	0.586379455450179
STMN3	0.5838317120333821
TTYH3	0.5836683551790982
HSPG2	0.5834787417090735
LRRC4B	0.582789360733148
MTATP8P1	0.5827653531112617
DNMT3A	0.5825422650003399
FAM212B	0.5824095411472019
DOCK4	0.5818378445838943
SYNE3	0.5818281616150912
ICOSLG	0.5794263323960338
CT49	0.5791129595317764
AKR1C7P	0.579018945685173
SERPINB8	0.5754839355284415
CTU1	0.5752725699406828
GPR87	0.5750049732107753
RN7SL546P	0.574995919074372
ACYP2	0.5736102460349691
BTG1	0.5732880740004261
AFAP1	0.5730751076213874
ABHD17A	0.5728961355955728
EFHD2	0.5726149736164795
